,지역,주소,인근 지하철,고시원명,빈방,총 방갯수,월세,식사 제공,주차 제공,남녀 구분,층 분리
2855,서울,서울 관악구 승방길 73,8호선 모란역,더본하우스,1개,['38개'],월세  25~32,Y,N,남성전용,N
2856,경기,경기 성남시 중원구 광명로 48,2호선 홍대입구역,웅지스테이,1개,['50개'],월세  30~55,Y,N,공용,N
2857,서울,서울 서대문구 연희로2길 60,1호선 회기역,루미스테이,1개,['35개'],월세  40~58,Y,N,공용,N
2858,서울,서울 동대문구 경희대로3길 20,1호선 종로5가역,보령고시원,1개,['35개'],월세  25~28,Y,N,공용,N
2859,서울,서울 종로구 창경궁로16길 10,인천1호선 경인교대입구역,푸른솔고시텔 경인교대역점,1개,['33개'],월세  22~27,Y,2,공용,N
2860,인천,인천 계양구 계산로108번길 10-1,4호선 수유역,봄날고시텔,1개,['28개'],월세  20~35,Y,N,공용,N
2861,서울,서울 강북구 덕릉로 101,N,레지던스 stay avenue,1개,['21개'],월세  34~37,Y,4,공용,Y
2862,울산,울산 남구 중앙로198번길 3-1,4호선 명동역,명동스테이원룸텔,1개,['34개'],월세  45~60,Y,N,공용,N
2863,서울,서울 중구 퇴계로 141,1호선 외대앞역,H하우스 회기역점,빈방없음,['50개'],월세  10~80,Y,N,공용,Y
2864,서울,서울 동대문구 이문로 88,7호선 사가정역,오픈하우스 사가정역점,1개,['31개'],월세  27~40,Y,2,공용,N
2865,서울,서울 중랑구 면목로 311,4호선 성신여대입구역,그라쎄하우스,1개,['30개'],월세  38~48,Y,N,공용,N
2866,서울,서울 성북구 동소문로20길 37-22,7호선 보라매역,노마드하우스,1개,['36개'],월세  35~35,Y,2,공용,Y
2867,서울,서울 동작구 여의대방로 182-1,1호선 역곡역,역곡리빙텔,1개,['60개'],월세  25~38,Y,3,공용,N
2868,경기,경기 부천시 경인로 522 ,2호선 을지로3가역,오픈하우스 종로2가점,1개,['40개'],월세  35~45,Y,N,공용,N
2869,서울,서울 종로구 수표로 81,4호선 명동역,더스테이,1개,['34개'],월세  100~100,Y,N,공용,N
2870,서울,서울 중구 명동8가길 31,분당선 서현역,심플하우스 서현점,1개,['35개'],월세  40~50,Y,5,공용,N
2871,경기,경기 성남시 분당구 분당로53번길 21,2호선 구의역,구의게스트원룸텔,1개,['37개'],월세  35~50,Y,N,공용,N
2872,서울,서울 광진구 아차산로 395,4호선 수유역,로카하우스 미아점,1개,['21개'],월세  50~58,Y,N,공용,N
2873,서울,서울 강북구 덕릉로28길 34,2호선 구의역,어반레지던스 원룸텔 구의점,1개,['31개'],월세  40~60,Y,N,공용,N
2874,서울,서울 광진구 자양로 164,부산1호선 서면역,롯데빌 고시텔,1개,['24개'],월세  28~36,Y,N,공용,Y
2875,부산,부산 부산진구 서전로 15-1,7호선 장승배기역,스타트고시텔,1개,['50개'],월세  20~29,Y,N,남성전용,N
2876,서울,서울 동작구 장승배기로16가길 4,2호선 대림역,명문고시원,1개,['72개'],월세  25~30,Y,N,공용,N
2877,서울,서울 영등포구 도림로41길 11-2,3호선 주엽역,가람원룸텔,3개,['27개'],월세  34~38,Y,3,공용,N
2878,경기,경기 고양시 일산서구 주화로 84 ,4호선 노원역,마리하우스,1개,['32개'],월세  35~55,Y,1,공용,N
2879,서울,서울 노원구 상계로 97,3호선 가락시장역,루미하우스,1개,['40개'],월세  42~60,Y,N,공용,Y
2880,서울,서울 송파구 중대로9길 43-4,2호선 역삼역,비더스테이 역삼점,1개,['35개'],월세  40~60,Y,N,공용,N
2881,서울,서울 강남구 논현로98길 7,7호선 강남구청역,비더스테이 강남구청점,빈방없음,['28개'],월세  35~45,Y,N,공용,N
2882,서울,서울 강남구 선릉로125길 6,8호선 석촌역,허브레지던스 석촌점,1개,['31개'],월세  33~38,Y,N,공용,Y
2883,서울,서울 송파구 백제고분로41길 11-25,4호선 혜화역,수안재,빈방없음,['16개'],월세  57~65,Y,1,공용,Y
2884,서울,서울 종로구 성균관로 34,2호선 성수역,엘도라도 원룸텔,1개,['32개'],월세  45~50,Y,N,공용,N
2885,서울,서울 성동구 아차산로 85,7호선 신중동역,토토원룸 부천시청점,1개,['24개'],월세  45~55,Y,N,공용,N
2886,경기,경기 부천시 중동로262번길 20,인천1호선 임학역,본가 원룸텔,1개,['31개'],월세  32~37,Y,10,공용,N
2887,인천,인천 계양구 계산새로87번길 5,7호선 신중동역,굿스테이,빈방없음,['20개'],월세  40~50,Y,N,공용,Y
2888,경기,경기 부천시 소향로 241,분당선 죽전역,내가사는그집,1개,['30개'],월세  35~49,Y,7,공용,N
2889,경기,경기 용인시 수지구 푸른솔로 111,4호선 한대앞역,올리브하우스,6개,['40개'],월세  22~30,Y,25,공용,N
2890,경기,경기 안산시 상록구 광덕1로 382 ,2호선 방배역,스마트원룸텔,1개,['23개'],월세  33~40,Y,N,공용,N
2891,서울,서울 서초구 효령로 79,2호선 홍대입구역,에코빌원룸텔,1개,['40개'],월세  35~50,Y,3,공용,Y
2892,서울,서울 마포구 와우산로 136,2호선 낙성대역,훈훈하우스,1개,['33개'],월세  25~31,Y,N,남성전용,N
2893,서울,서울 관악구 남부순환로 1958,8호선 신흥역,오픈하우스 신흥점,1개,['42개'],월세  40~43,Y,N,공용,N
2894,경기,경기 성남시 수정구 수정로214번길 3,1호선 송내역,스테이 단숨,6개,['39개'],월세  32~45,Y,1,공용,N
2895,경기,경기 부천시 부일로221번길 26,2호선 성수역,이편한고시원,1개,['53개'],월세  21~29,Y,1,공용,N
2896,서울,서울 성동구 연무장5가길 21,2호선 신촌역,레지던스퍼스트 원룸텔 신촌홍대점,1개,['37개'],월세  40~55,Y,N,공용,Y
2897,서울,서울 서대문구 연세로5나길 14,5호선 강동역,강동메디하우스,1개,['31개'],월세  68~70,Y,N,공용,N
2898,서울,서울 강동구 진황도로 74,3호선 양재역,오투원룸텔 양재역점,1개,['45개'],월세  37~42,Y,2,공용,N
2899,서울,서울 강남구 강남대로42길 13,2호선 신당역,아이리빙텔,1개,['50개'],월세  35~50,Y,N,공용,N
2900,서울,서울 중구 퇴계로75길 11,1호선 서울역,센트럴261,1개,['29개'],월세  55~75,Y,N,남성전용,N
2901,서울,서울 용산구 소월로2길 5,3호선 오금역,가락리빙텔,1개,['40개'],월세  25~35,Y,N,공용,Y
2902,서울,서울 송파구 오금로36길 39-1,4호선 미아사거리역,오픈하우스 미아점,빈방없음,['32개'],월세  33~45,Y,N,공용,N
2903,서울,서울 강북구 숭인로 63,N,리빙캐슬 수원역점,빈방없음,['46개'],월세  25~37,Y,5,공용,N
2904,경기,경기 수원시 권선구 세지로28번길 31-3,N,에이스레지던스 호계점,1개,['30개'],월세  26~30,Y,N,공용,N
2905,경기,경기 안양시 동안구 흥안대로 137,N,거제누리홈,1개,['15개'],월세  25~28,Y,2,공용,N
2906,경남,경남 거제시 옥수로2길 31-6 ,2호선 건대입구역,화양연화,1개,['17개'],월세  27~39,Y,1,공용,N
2907,서울,서울 광진구 능동로13길 60,N,단국원룸텔,1개,['47개'],월세  20~35,Y,20,공용,N
2908,경기,경기 용인시 수지구 죽전로 152-1,7호선 상봉역,스테이STAY 78,1개,['17개'],월세  40~50,Y,3,공용,N
2909,서울,서울 중랑구 망우로50길 20,4호선 수유역,리더스고시원,1개,['52개'],월세  20~30,Y,2,공용,Y
2910,서울,서울 강북구 노해로 19,2호선 충정로역,위드하우스,1개,['45개'],월세  25~45,Y,N,공용,Y
2911,서울,서울 중구 중림로2길 6-1,3호선 양재역,랭스테이 양재점,1개,['43개'],월세  38~68,Y,N,공용,N
2912,서울,서울 서초구 바우뫼로39길 92,2호선 구의역,로카하우스 구의,1개,['28개'],월세  45~60,Y,N,공용,Y
2913,서울,서울 광진구 자양로18길 56,4호선 중앙역,오픈하우스 안산중앙역점,1개,['36개'],월세  32~42,Y,20,공용,N
2914,경기,경기 안산시 단원구 고잔1길 66,1호선 회기역,파인리빙텔 2호점,7개,['30개'],월세  25~45,Y,N,공용,N
2915,서울,서울 동대문구 회기로 122,N,엘리시아 고시텔,1개,['48개'],월세  25~25,Y,N,공용,N
2916,대구,대구 동구 경대로 58,1호선 노량진역,효성고시원,빈방없음,['65개'],월세  23~25,Y,N,공용,Y
2917,서울,서울 동작구 만양로6길 46,3호선 주엽역,일산고시원,1개,['45개'],월세  20~27,Y,50,공용,Y
2918,경기,경기 고양시 일산서구 주엽로 150,6호선 대흥역,멀티하우스 서강대점,1개,['52개'],월세  22~40,Y,N,공용,Y
2919,서울,서울 마포구 백범로 127,부산2호선 동의대역,BNK고시텔,1개,['29개'],월세  28~30,Y,10,공용,N
2920,부산,부산 부산진구 엄광로 176-5,2호선 신촌역,휴식 신촌점,빈방없음,['30개'],월세  40~55,Y,N,공용,N
2921,서울,서울 마포구 신촌로14길 29,9호선 신논현역,클라트하우스,12개,['39개'],월세  38~60,Y,N,공용,Y
2922,서울,서울 서초구 사평대로56길 8,7호선 어린이대공원역,아름빌하우스 건대입구점,1개,['30개'],월세  35~55,Y,N,여성전용,N
2923,서울,서울 광진구 군자로 50,2호선 신당역,오픈하우스 신당역점,1개,['51개'],월세  35~45,Y,2,공용,Y
2924,서울,서울 중구 다산로40길 51,7호선 상동역,스테이트랙 부천상동점,1개,['40개'],월세  40~45,Y,40,공용,N
2925,경기,경기 부천시 길주로77번길 55-9 ,N,몽스테이 천안,빈방없음,['36개'],월세  26~40,Y,20,여성전용,Y
2926,충남,충남 천안시 서북구 불당17길 23,5호선 영등포시장역,푸른솔 고시원,1개,['40개'],월세  25~30,Y,N,공용,N
2927,서울,서울 영등포구 영등포로 163,2호선 홍대입구역,마루스테이 홍대점,3개,['45개'],월세  40~50,Y,5,공용,Y
2928,서울,서울 마포구 동교로 164,4호선 정왕역,경기고시원,1개,['45개'],월세  22~23,Y,12,공용,N
2929,경기,경기 시흥시 역전로302번길 3,1호선 구로역,캐슬리빙텔 구로점,1개,['31개'],월세  35~45,Y,4,공용,N
2930,서울,서울 구로구 구로동로 179,분당선 수원시청역,삼성고시원,1개,['35개'],월세  18~30,Y,1,공용,N
2931,경기,경기 수원시 권선구 권광로 114,9호선 공항시장역,이삭미니텔고시원,1개,['50개'],월세  20~28,Y,N,공용,N
2932,서울,서울 강서구 개화동로27길 55,7호선 사가정역,종로고시원,1개,['28개'],월세  20~30,Y,N,공용,N
2933,서울,서울 중랑구 사가정로50길 30,4호선 노원역,오픈하우스 노원점,1개,['34개'],월세  35~55,Y,5,공용,N
2934,서울,서울 노원구 상계로 97,2호선 신대방역,코지하우스 신대방역 디지털단지점,4개,['40개'],월세  20~45,Y,N,공용,N
2935,서울,서울 동작구 대림로 54,2호선 잠실새내역,허브원룸텔,1개,['33개'],월세  30~38,Y,N,공용,N
2936,서울,서울 송파구 백제고분로9길 23,9호선 등촌역,등촌역소호레지던스,1개,['48개'],월세  26~50,Y,1,공용,N
2937,서울,서울 양천구 목동중앙북로 21,2호선 건대입구역,휴스테이 건대점,3개,['35개'],월세  28~45,Y,N,공용,N
2938,서울,서울 광진구 동일로22길 25,N,로얄하우스,1개,['5개'],월세  28~28,Y,N,공용,N
2939,서울,서울 관악구 신림로21길 52,N,신림 집현전,1개,['5개'],월세  20~25,Y,N,남성전용,N
2940,서울,서울 관악구 복은2길 6-14,7호선 신풍역,삼성고시텔,1개,['34개'],월세  25~40,Y,N,공용,N
2941,서울,서울 영등포구 도림로 285-1,5호선 군자역,파브원룸텔,1개,['51개'],월세  32~45,Y,N,공용,N
2942,서울,서울 광진구 천호대로 577,경의중앙선 탄현역,꼼빼미하우스,1개,['26개'],월세  29~45,Y,6,공용,N
2943,경기,경기 고양시 일산서구 일현로 30,2호선 역삼역,오픈하우스 역삼역점,3개,['43개'],월세  35~60,Y,2,공용,N
2944,서울,서울 강남구 테헤란로38길 27,8호선 모란역,엠타워리빙텔,1개,['51개'],월세  27~45,Y,10,공용,N
2945,경기,경기 성남시 중원구 둔촌대로101번길 27 ,7호선 상동역,행운고시텔,1개,['43개'],월세  20~20,Y,3,공용,N
2946,경기,경기 부천시 상동로117번길 49,9호선 노들역,스토리하우스 노량진점,1개,['40개'],월세  18~35,Y,N,공용,N
2947,서울,서울 동작구 노량진로22길 44 ,8호선 신흥역,스테이포유 원룸텔,1개,['27개'],월세  40~57,Y,N,공용,N
2948,경기,경기 성남시 수정구 산성대로269번길 8,N,청암원룸텔,5개,['41개'],월세  25~35,Y,2,공용,Y
2949,경기,경기 안산시 상록구 각골로 50-1,1호선 노량진역,럭키하우스 여성전용,1개,['31개'],월세  30~35,Y,N,여성전용,Y
2950,서울,서울 동작구 만양로14가길 22,3호선 대청역,심플하우스 삼성병원점,1개,['33개'],월세  35~60,Y,1,공용,Y
2951,서울,서울 강남구 일원로9길 48 ,1호선 독산역,가인고시텔,1개,['40개'],월세  20~20,Y,N,공용,N
2952,서울,서울 금천구 범안로 1207,3호선 양재역,더로프트 강남,4개,['39개'],월세  35~80,Y,N,공용,Y
2953,서울,서울 강남구 도곡로3길 10,2호선 신촌역,신촌 모닝하우스 원룸텔,1개,['26개'],월세  28~45,Y,N,공용,N
2954,서울,서울 서대문구 연세로7안길 4 ,2호선 선 릉역,선릉역 굿스테이 원룸텔,1개,['50개'],월세  40~55,Y,N,공용,N
2955,서울,서울 강남구 테헤란로77길 11-13,2호선 교대역,포레스트 인 교대,1개,['37개'],월세  33~43,Y,1,공용,N
2956,서울,서울 서초구 반포대로28길 71-18,1호선 창동역,창동 레지던스,빈방없음,['24개'],월세  28~40,Y,N,공용,N
2957,서울,서울 도봉구 마들로13길 153,7호선 장승배기역,아이원리빙텔 장승배기점,1개,['45개'],월세  30~45,Y,2,공용,N
2958,서울,서울 동작구 상도로 145,2호선 건대입구역,건대해피하우스,빈방없음,['42개'],월세  30~55,Y,N,공용,Y
2959,서울,서울 광진구 능동로13길 5 ,3호선 화정역,럭스고시텔,1개,['24개'],월세  39~45,Y,N,공용,N
2960,경기,경기 고양시 덕양구 화신로272번길 38,N,에스엠고시텔,빈방없음,['30개'],월세  24~35,Y,2,공용,N
2961,울산,울산 남구 중앙로166번길 9,N,오픈하우스 창원점 ,1개,['26개'],월세  29~34,Y,N,공용,N
2962,경남,경남 창원시 성산구 연덕로184번길 46,3호선 연신내역,소호원룸텔,1개,['40개'],월세  38~42,Y,N,공용,Y
2963,서울,서울 은평구 연서로27길 33,5호선 영등포시장역,월드고시원,1개,['46개'],월세  22~25,Y,N,공용,N
2964,서울,서울 영등포구 영등포로 203-4,6호선 대흥역,봄하우스,1개,['47개'],월세  36~43,Y,1,공용,Y
2965,서울,서울 마포구 대흥로20길 16,5호선 강동역,풀하우스 고시원,1개,['23개'],월세  63~65,Y,N,공용,Y
2966,서울,서울 강동구 천호대로161길 25,4호선 범계역,미래고시원,1개,['30개'],월세  15~18,Y,N,공용,N
2967,경기,경기 안양시 동안구 평촌대로223번길 27,분당선 영통역,에코빌 고시원,1개,['77개'],월세  39~39,Y,4,공용,Y
2968,경기,경기 수원시 영통구 영일로6번길 17,3호선 남부터미널역,멀티하우스 남부터미널점,1개,['38개'],월세  30~58,Y,3,공용,Y
2969,서울,서울 서초구 남부순환로339길 53,N,한별원룸텔,1개,['38개'],월세  30~40,Y,8,공용,N
2970,인천,인천 계양구 장제로756번길 5,2호선 잠실새내역,프라임원룸텔 잠실새내점,1개,['38개'],월세  35~45,Y,N,공용,N
2971,서울,서울 송파구 백제고분로7길 32-13,3호선 양재역,탑레지던스 원룸텔,1개,['42개'],월세  28~45,Y,N,공용,Y
2972,서울,서울 강남구 도곡로6길 6,4호선 성신여대입구역,성원하이빌,1개,['30개'],월세  28~38,Y,N,여성전용,N
2973,서울,서울 성북구 보문로34가길 33,신분당선 양재시민의숲역,메가스테이 양재점,1개,['15개'],월세  50~105,Y,2,공용,N
2974,서울,서울 서초구 논현로17길 4,N,파크빌고시텔,1개,['28개'],월세  35~40,Y,4,공용,N
2975,경기,경기 화성시 노작로3길 1-1,1호선 주안역,경향고시텔,1개,['23개'],월세  27~33,Y,N,공용,N
2976,인천,인천 미추홀구 주안로 108 ,1호선 노량진역,레지던스 라움 원룸텔 노량진역점,1개,['31개'],월세  65~90,Y,N,공용,Y
2977,서울,서울 동작구 만양로 75,2호선 신촌역,신촌원룸텔,빈방없음,['55개'],월세  35~45,Y,N,공용,Y
2978,서울,서울 서대문구 연세로7안길 26,1호선 종각역,레지던스큐,빈방없음,['23개'],월세  39~52,Y,N,공용,N
2979,서울,서울 종로구 우정국로2길 41,공항철도운서역,운서고시텔,1개,['35개'],월세  25~33,Y,N,남성전용,N
2980,인천,인천 중구 신도시남로141번길 16,수인선 인천논현역,어반스테이 인천논현점,1개,['42개'],월세  40~70,Y,1,공용,Y
2981,인천,인천 남동구 논고개로 117,N,스페이스리브,1개,['31개'],월세  25~28,Y,5,공용,N
2982,충북,충북 청주시 서원구 모충로45번길 5-1,3호선 경찰병원역,더스테이 문정,1개,['24개'],월세  60~75,Y,1,공용,Y
